13853	272	12065	0.965
13853	272	20675	0.965
13853	272	4008	0.963
13853	272	16820	0.964
13853	272	2199	0.930
13853	272	10098	0.956
13853	272	15629	0.965
13853	272	4309	0.930
13853	272	2203	0.965
13853	272	6360	0.964
13853	272	1031	0.965
13853	272	10052	0.930
13853	272	8088	0.965
13853	272	22585	0.965
13853	272	9607	0.956
13853	272	12151	0.956
13853	272	291	0.965
13853	272	6694	0.956
13853	272	17365	0.964
13853	272	15553	0.963
13853	272	10824	0.964
13853	272	22560	0.930
13853	272	12892	0.965
13853	272	26284	0.964
13853	272	2685	0.930
13853	272	20394	0.930
13853	272	6813	0.930
13853	272	16012	0.965
13853	272	22106	0.956
13853	272	7786	0.963
13853	272	22408	0.930
13853	272	22333	0.930
13853	272	8239	0.930
13853	272	23995	0.956
13853	272	21064	0.956
26440	272	9574	0.957
26440	272	22104	0.984
26440	272	12371	0.984
26440	272	2622	0.984
26440	272	17869	0.993
26440	272	12910	0.957
26440	272	26378	0.957
26440	272	26275	0.957
26440	272	12097	0.984
26440	272	5961	0.957
26440	272	10264	0.957
26440	272	10059	0.957
26440	272	16472	0.992
26440	272	16957	0.990
26440	272	8853	0.993
26440	272	25102	0.984
26440	272	26752	0.993
26440	272	15434	0.957
26440	272	296	0.957
26440	272	18825	0.993
26440	272	16117	0.957
26440	272	20533	0.992
26440	272	17523	0.990
26440	272	69	0.993
26440	272	6323	0.993
26440	272	21461	0.984
26440	272	1056	0.990
26440	272	23919	0.957
26440	272	3039	0.990
26440	272	3578	0.984
26440	272	524	0.990
26440	272	4030	0.993
26440	272	24806	0.993
26440	272	4764	0.957
26440	272	5792	0.993
26440	272	20404	0.992
26440	272	24094	0.957
26440	272	4297	0.990
26440	272	2025	0.993
26440	272	18815	0.992
26440	272	12111	0.957
26440	272	3820	0.993
26440	272	22482	0.984
26440	272	20321	0.957
26440	272	6918	0.992
26440	272	12449	0.957
26440	272	16389	0.957
26440	272	15832	0.957
26440	272	19962	0.957
26440	272	17849	0.984
26440	272	24243	0.984
26440	272	18070	0.990
26440	272	7949	0.957
26440	272	27084	0.957
26440	272	24363	0.992
26440	272	25434	0.957
26440	272	13961	0.984
26440	272	26667	0.957
26440	272	4736	0.957
26440	272	26440	0.985
26440	272	16383	0.993
26440	272	20399	0.984
26440	272	303	0.984
26440	272	24832	0.993
26440	272	5040	0.992
26440	272	27168	0.993
26440	272	17467	0.993
26440	272	18537	0.957
26440	272	26894	0.957
26440	272	14435	0.990
26440	272	23763	0.992
26440	272	16833	0.993
26440	272	5783	0.957
26440	272	5479	0.993
26440	272	2249	0.984
26440	272	2026	0.993
26440	272	15019	0.957
26440	272	15143	0.977
26440	272	26828	0.993
26440	272	13853	0.957
26440	272	4800	0.984
26440	272	24579	0.957
26440	272	12436	0.990
26440	272	9779	0.962
26440	272	5887	0.990
26440	272	18602	0.984
26440	272	13519	0.957
26440	272	12065	0.993
26440	272	20675	0.993
26440	272	4008	0.990
26440	272	16820	0.992
26440	272	2199	0.957
26440	272	10098	0.984
26440	272	15629	0.992
26440	272	4309	0.957
26440	272	2203	0.993
26440	272	6360	0.992
26440	272	1031	0.993
26440	272	10052	0.957
26440	272	8088	0.993
26440	272	22585	0.993
26440	272	9607	0.984
26440	272	12151	0.984
26440	272	291	0.992
26440	272	6694	0.984
26440	272	17365	0.992
26440	272	15553	0.990
26440	272	10824	0.992
26440	272	22560	0.957
26440	272	12892	0.993
26440	272	26284	0.992
26440	272	2685	0.957
26440	272	20394	0.957
26440	272	6813	0.957
26440	272	16012	0.993
26440	272	22106	0.984
26440	272	7786	0.990
26440	272	22408	0.957
26440	272	22333	0.957
26440	272	8239	0.957
26440	272	23995	0.984
26440	272	21064	0.984
303	272	9574	0.956
303	272	22104	0.982
303	272	12371	0.982
303	272	2622	0.982
303	272	17869	0.991
303	272	12910	0.956
303	272	26378	0.956
303	272	26275	0.956
303	272	12097	0.982
303	272	5961	0.956
303	272	10264	0.956
303	272	10059	0.956
303	272	16472	0.991
303	272	16957	0.989
303	272	8853	0.991
303	272	25102	0.982
303	272	26752	0.991
303	272	15434	0.956
303	272	296	0.956
303	272	18825	0.991
303	272	16117	0.956
303	272	20533	0.991
303	272	17523	0.989
303	272	69	0.991
303	272	6323	0.991
303	272	21461	0.982
303	272	1056	0.989
303	272	23919	0.956
303	272	3039	0.989
303	272	3578	0.982
303	272	524	0.989
303	272	4030	0.991
303	272	24806	0.991
303	272	4764	0.956
303	272	5792	0.991
303	272	20404	0.991
303	272	24094	0.956
303	272	4297	0.989
303	272	2025	0.991
303	272	18815	0.991
303	272	12111	0.956
303	272	3820	0.991
303	272	22482	0.982
303	272	20321	0.956
303	272	6918	0.991
303	272	12449	0.956
303	272	16389	0.956
303	272	15832	0.956
303	272	19962	0.956
303	272	17849	0.982
303	272	24243	0.982
303	272	18070	0.989
303	272	7949	0.956
303	272	27084	0.956
303	272	24363	0.991
303	272	25434	0.956
303	272	13961	0.982
303	272	26667	0.956
303	272	4736	0.956
303	272	26440	0.984
303	272	16383	0.991
303	272	20399	0.982
303	272	303	0.982
303	272	24832	0.991
303	272	5040	0.991
303	272	27168	0.991
303	272	17467	0.991
303	272	18537	0.956
303	272	26894	0.956
303	272	14435	0.989
303	272	23763	0.991
303	272	16833	0.991
303	272	5783	0.956
303	272	5479	0.991
303	272	2249	0.982
303	272	2026	0.991
303	272	15019	0.956
303	272	15143	0.976
303	272	26828	0.991
303	272	13853	0.956
303	272	4800	0.982
303	272	24579	0.956
303	272	12436	0.989
303	272	9779	0.961
303	272	5887	0.989
303	272	18602	0.982
303	272	13519	0.956
303	272	12065	0.991
303	272	20675	0.991
303	272	4008	0.989
303	272	16820	0.991
303	272	2199	0.956
303	272	10098	0.982
303	272	15629	0.991
303	272	4309	0.956
303	272	2203	0.991
303	272	6360	0.991
303	272	1031	0.991
303	272	10052	0.956
303	272	8088	0.991
303	272	22585	0.991
303	272	9607	0.982
303	272	12151	0.982
303	272	291	0.991
303	272	6694	0.982
303	272	17365	0.991
303	272	15553	0.989
303	272	10824	0.991
303	272	22560	0.956
303	272	12892	0.991
303	272	26284	0.991
303	272	2685	0.956
303	272	20394	0.956
303	272	6813	0.956
303	272	16012	0.991
303	272	22106	0.982
303	272	7786	0.989
303	272	22408	0.956
303	272	22333	0.956
303	272	8239	0.956
303	272	23995	0.982
303	272	21064	0.982
21461	272	9574	0.956
21461	272	22104	0.982
21461	272	12371	0.982
21461	272	2622	0.982
21461	272	17869	0.991
21461	272	12910	0.956
21461	272	26378	0.956
21461	272	26275	0.956
21461	272	12097	0.982
21461	272	5961	0.956
21461	272	10264	0.956
21461	272	10059	0.956
21461	272	16472	0.991
21461	272	16957	0.989
21461	272	8853	0.991
21461	272	25102	0.982
21461	272	26752	0.991
21461	272	15434	0.956
21461	272	296	0.956
21461	272	18825	0.991
21461	272	16117	0.956
21461	272	20533	0.991
21461	272	17523	0.989
21461	272	69	0.991
21461	272	6323	0.991
21461	272	21461	0.982
21461	272	1056	0.989
21461	272	23919	0.956
21461	272	3039	0.989
21461	272	3578	0.982
21461	272	524	0.989
21461	272	4030	0.991
21461	272	24806	0.991
21461	272	4764	0.956
21461	272	5792	0.991
21461	272	20404	0.991
21461	272	24094	0.956
21461	272	4297	0.989
21461	272	2025	0.991
21461	272	18815	0.991
21461	272	12111	0.956
21461	272	3820	0.991
21461	272	22482	0.982
21461	272	20321	0.956
21461	272	6918	0.991
21461	272	12449	0.956
21461	272	16389	0.956
21461	272	15832	0.956
21461	272	19962	0.956
21461	272	17849	0.982
21461	272	24243	0.982
21461	272	18070	0.989
21461	272	7949	0.956
21461	272	27084	0.956
21461	272	24363	0.991
21461	272	25434	0.956
21461	272	13961	0.982
21461	272	26667	0.956
21461	272	4736	0.956
21461	272	26440	0.984
21461	272	16383	0.991
21461	272	20399	0.982
21461	272	303	0.982
21461	272	24832	0.991
21461	272	5040	0.991
21461	272	27168	0.991
21461	272	17467	0.991
21461	272	18537	0.956
21461	272	26894	0.956
21461	272	14435	0.989
21461	272	23763	0.991
21461	272	16833	0.991
21461	272	5783	0.956
21461	272	5479	0.991
21461	272	2249	0.982
21461	272	2026	0.991
21461	272	15019	0.956
21461	272	15143	0.976
21461	272	26828	0.991
21461	272	13853	0.956
21461	272	4800	0.982
21461	272	24579	0.956
21461	272	12436	0.989
21461	272	9779	0.961
21461	272	5887	0.989
21461	272	18602	0.982
21461	272	13519	0.956
21461	272	12065	0.991
21461	272	20675	0.991
21461	272	4008	0.989
21461	272	16820	0.991
21461	272	2199	0.956
21461	272	10098	0.982
21461	272	15629	0.991
21461	272	4309	0.956
21461	272	2203	0.991
21461	272	6360	0.991
21461	272	1031	0.991
21461	272	10052	0.956
21461	272	8088	0.991
21461	272	22585	0.991
21461	272	9607	0.982
21461	272	12151	0.982
21461	272	291	0.991
21461	272	6694	0.982
21461	272	17365	0.991
21461	272	15553	0.989
21461	272	10824	0.991
21461	272	22560	0.956
21461	272	12892	0.991
21461	272	26284	0.991
21461	272	2685	0.956
21461	272	20394	0.956
21461	272	6813	0.956
21461	272	16012	0.991
21461	272	22106	0.982
21461	272	7786	0.989
21461	272	22408	0.956
21461	272	22333	0.956
21461	272	8239	0.956
21461	272	23995	0.982
21461	272	21064	0.982
14435	272	9574	0.963
14435	272	22104	0.989
14435	272	12371	0.989
14435	272	2622	0.989
14435	272	17869	0.998
14435	272	12910	0.963
14435	272	26378	0.963
14435	272	26275	0.963
14435	272	12097	0.989
14435	272	5961	0.963
14435	272	10264	0.963
14435	272	10059	0.963
14435	272	16472	0.998
14435	272	16957	0.996
14435	272	8853	0.998
14435	272	25102	0.989
14435	272	26752	0.998
14435	272	15434	0.963
14435	272	296	0.963
14435	272	18825	0.998
14435	272	16117	0.963
14435	272	20533	0.998
14435	272	17523	0.996
14435	272	69	0.998
14435	272	6323	0.998
14435	272	21461	0.989
14435	272	1056	0.996
14435	272	23919	0.963
14435	272	3039	0.996
14435	272	3578	0.989
14435	272	524	0.996
14435	272	4030	0.998
14435	272	24806	0.998
14435	272	4764	0.963
14435	272	5792	0.998
14435	272	20404	0.998
14435	272	24094	0.963
14435	272	4297	0.996
14435	272	2025	0.998
14435	272	18815	0.997
14435	272	12111	0.963
14435	272	3820	0.998
14435	272	22482	0.989
14435	272	20321	0.963
14435	272	6918	0.997
14435	272	12449	0.963
14435	272	16389	0.963
14435	272	15832	0.963
14435	272	19962	0.963
14435	272	17849	0.989
14435	272	24243	0.989
14435	272	18070	0.996
14435	272	7949	0.963
14435	272	27084	0.963
14435	272	24363	0.997
14435	272	25434	0.963
14435	272	13961	0.989
14435	272	26667	0.963
14435	272	4736	0.963
14435	272	26440	0.990
14435	272	16383	0.998
14435	272	20399	0.989
14435	272	303	0.989
14435	272	24832	0.998
14435	272	5040	0.998
14435	272	27168	0.998
14435	272	17467	0.998
14435	272	18537	0.963
14435	272	26894	0.963
14435	272	14435	0.996
14435	272	23763	0.997
14435	272	16833	0.998
14435	272	5783	0.963
14435	272	5479	0.998
14435	272	2249	0.989
14435	272	2026	0.998
14435	272	15019	0.963
14435	272	15143	0.982
14435	272	26828	0.998
14435	272	13853	0.963
14435	272	4800	0.989
14435	272	24579	0.963
14435	272	12436	0.996
14435	272	9779	0.968
14435	272	5887	0.996
14435	272	18602	0.989
14435	272	13519	0.963
14435	272	12065	0.998
14435	272	20675	0.998
14435	272	4008	0.996
14435	272	16820	0.997
14435	272	2199	0.963
14435	272	10098	0.989
14435	272	15629	0.998
14435	272	4309	0.963
14435	272	2203	0.998
14435	272	6360	0.997
14435	272	1031	0.998
14435	272	10052	0.963
14435	272	8088	0.998
14435	272	22585	0.998
14435	272	9607	0.989
14435	272	12151	0.989
14435	272	291	0.998
14435	272	6694	0.989
14435	272	17365	0.997
14435	272	15553	0.996
14435	272	10824	0.997
14435	272	22560	0.963
14435	272	12892	0.998
14435	272	26284	0.997
14435	272	2685	0.963
14435	272	20394	0.963
14435	272	6813	0.963
14435	272	16012	0.998
14435	272	22106	0.989
14435	272	7786	0.996
14435	272	22408	0.963
14435	272	22333	0.963
14435	272	8239	0.963
14435	272	23995	0.989
14435	272	21064	0.989
4008	272	9574	0.963
4008	272	22104	0.989
4008	272	12371	0.989
4008	272	2622	0.989
4008	272	17869	0.998
4008	272	12910	0.963
4008	272	26378	0.963
4008	272	26275	0.963
4008	272	12097	0.989
4008	272	5961	0.963
4008	272	10264	0.963
4008	272	10059	0.963
4008	272	16472	0.998
4008	272	16957	0.996
4008	272	8853	0.998
4008	272	25102	0.989
4008	272	26752	0.998
4008	272	15434	0.963
4008	272	296	0.963
4008	272	18825	0.998
4008	272	16117	0.963
4008	272	20533	0.998
4008	272	17523	0.996
4008	272	69	0.998
4008	272	6323	0.998
4008	272	21461	0.989
4008	272	1056	0.996
4008	272	23919	0.963
4008	272	3039	0.996
4008	272	3578	0.989
4008	272	524	0.996
4008	272	4030	0.998
4008	272	24806	0.998
4008	272	4764	0.963
4008	272	5792	0.998
4008	272	20404	0.998
4008	272	24094	0.963
4008	272	4297	0.996
4008	272	2025	0.998
4008	272	18815	0.997
4008	272	12111	0.963
4008	272	3820	0.998
4008	272	22482	0.989
4008	272	20321	0.963
4008	272	6918	0.997
4008	272	12449	0.963
4008	272	16389	0.963
4008	272	15832	0.963
4008	272	19962	0.963
4008	272	17849	0.989
4008	272	24243	0.989
4008	272	18070	0.996
4008	272	7949	0.963
4008	272	27084	0.963
4008	272	24363	0.997
4008	272	25434	0.963
4008	272	13961	0.989
4008	272	26667	0.963
4008	272	4736	0.963
4008	272	26440	0.990
4008	272	16383	0.998
4008	272	20399	0.989
4008	272	303	0.989
4008	272	24832	0.998
4008	272	5040	0.998
4008	272	27168	0.998
4008	272	17467	0.998
4008	272	18537	0.963
4008	272	26894	0.963
4008	272	14435	0.996
4008	272	23763	0.997
4008	272	16833	0.998
4008	272	5783	0.963
4008	272	5479	0.998
4008	272	2249	0.989
4008	272	2026	0.998
4008	272	15019	0.963
4008	272	15143	0.982
4008	272	26828	0.998
4008	272	13853	0.963
4008	272	4800	0.989
4008	272	24579	0.963
4008	272	12436	0.996
4008	272	9779	0.968
4008	272	5887	0.996
4008	272	18602	0.989
4008	272	13519	0.963
4008	272	12065	0.998
4008	272	20675	0.998
4008	272	4008	0.996
4008	272	16820	0.997
4008	272	2199	0.963
4008	272	10098	0.989
4008	272	15629	0.998
4008	272	4309	0.963
4008	272	2203	0.998
4008	272	6360	0.997
4008	272	1031	0.998
4008	272	10052	0.963
4008	272	8088	0.998
4008	272	22585	0.998
4008	272	9607	0.989
4008	272	12151	0.989
4008	272	291	0.998
4008	272	6694	0.989
4008	272	17365	0.997
4008	272	15553	0.996
4008	272	10824	0.997
4008	272	22560	0.963
4008	272	12892	0.998
4008	272	26284	0.997
4008	272	2685	0.963
4008	272	20394	0.963
4008	272	6813	0.963
4008	272	16012	0.998
4008	272	22106	0.989
4008	272	7786	0.996
4008	272	22408	0.963
4008	272	22333	0.963
4008	272	8239	0.963
4008	272	23995	0.989
4008	272	21064	0.989
6813	272	9574	0.930
6813	272	22104	0.956
6813	272	12371	0.956
6813	272	2622	0.956
6813	272	17869	0.965
6813	272	12910	0.930
6813	272	26378	0.930
6813	272	26275	0.930
6813	272	12097	0.956
6813	272	5961	0.930
6813	272	10264	0.930
6813	272	10059	0.930
6813	272	16472	0.965
6813	272	16957	0.963
6813	272	8853	0.965
6813	272	25102	0.956
6813	272	26752	0.965
6813	272	15434	0.930
6813	272	296	0.930
6813	272	18825	0.965
6813	272	16117	0.930
6813	272	20533	0.965
6813	272	17523	0.963
6813	272	69	0.965
6813	272	6323	0.965
6813	272	21461	0.956
6813	272	1056	0.963
6813	272	23919	0.930
6813	272	3039	0.963
6813	272	3578	0.956
6813	272	524	0.963
6813	272	4030	0.965
6813	272	24806	0.965
6813	272	4764	0.930
6813	272	5792	0.965
6813	272	20404	0.965
6813	272	24094	0.930
6813	272	4297	0.963
6813	272	2025	0.965
6813	272	18815	0.964
6813	272	12111	0.930
6813	272	3820	0.965
6813	272	22482	0.956
6813	272	20321	0.930
6813	272	6918	0.964
6813	272	12449	0.930
6813	272	16389	0.930
6813	272	15832	0.930
6813	272	19962	0.930
6813	272	17849	0.956
6813	272	24243	0.956
6813	272	18070	0.963
6813	272	7949	0.930
6813	272	27084	0.930
6813	272	24363	0.964
6813	272	25434	0.930
6813	272	13961	0.956
6813	272	26667	0.930
6813	272	4736	0.930
6813	272	26440	0.957
6813	272	16383	0.965
6813	272	20399	0.956
6813	272	303	0.956
6813	272	24832	0.965
6813	272	5040	0.965
6813	272	27168	0.965
6813	272	17467	0.965
6813	272	18537	0.930
6813	272	26894	0.930
6813	272	14435	0.963
6813	272	23763	0.964
6813	272	16833	0.965
6813	272	5783	0.930
6813	272	5479	0.965
6813	272	2249	0.956
6813	272	2026	0.965
6813	272	15019	0.930
6813	272	15143	0.949
6813	272	26828	0.965
6813	272	13853	0.930
6813	272	4800	0.956
6813	272	24579	0.930
